newid;admin2;month;year;amount;comm;ym;_freq;fatalities;conflict;battles;explosions;protests;riots;strategic_developments;va_civilians;remit;pop;logpop;freq;lag1conf;lag2conf;lag1exp;lag2exp;lag1battles;lag2battles;lag1sd;lag2sd;lag1va;lag2va;pcode;rfe;ndvi;precipitation;tdi;vdi;cdi;logcdi;logpdi;district_avg;temp;temp_anomaly;drought_category;drought_dummy;normal;conflict_affected;dconflict8;event;sd;yd;dconflict;dexp3;dbattles;sdummy;dva3;violent;violent1;_est_first;_est_second
29;Doolow;10;2021;11463;610,574;2021m10;55;0;0;0;0;0;0;0;0;9,34688;56310;10,93863;4,007333;0;0;0;0;0;0;0;0;0;0;2605;10,02;0,17;0,69;1,17;1,04;0,81;-0,210721;-0,3710637;41,50407;43,86;2,35593;2;1;0;1;0;0;0;741;0;0;0;0;0;0;0;1;1
29;Doolow;11;2021;14035;545,806;2021m11;43;0;0;0;0;0;0;0;0;9,54931;56310;10,93863;3,7612;0;0;0;0;0;0;0;0;0;0;2605;14,56;0,19;0,16;0,86;0,83;0,33;-1,108663;-1,832582;41,50407;45,79;4,285931;1;1;0;1;0;0;0;742;0;0;0;0;0;0;0;1;1
29;Doolow;12;2021;6955;353,794;2021m12;35;0;1;0;0;0;0;0;1;8,847216;56310;10,93863;3,555348;0;0;0;0;0;0;0;0;0;0;2605;1,26;0,22;0,16;0,6;0,57;0,27;-1,309333;-1,832582;41,50407;41,79;0,2859306;1;1;0;1;0;0;0;743;1;0;0;0;0;1;0;1;1
30;Eyl;1;2017;2450,02;143,9;2017m1;19;0;0;0;0;0;0;0;0;7,803852;81033;11,30261;2,944439;;;;;;;;;;;1703;0;0,148333;0,07;1,01;0,59;0,3;-1,203973;-2,65926;38,00316;35,3336;-2,669609;1;1;0;1;0;0;0;684;0;0;0;0;0;0;0;1;1
30;Eyl;2;2017;3500;195,6;2017m2;22;0;1;1;0;0;0;0;0;8,160519;81033;11,30261;3,091043;0;;0;;0;;0;;0;;1703;0;0,147333;0,08;1;0,61;0,31;-1,171183;-2,525729;38,00316;36,1682;-1,834915;1;1;0;1;0;0;0;685;1;0;0;0;0;1;0;1;1
30;Eyl;3;2017;3950;227,8;2017m3;25;0;0;0;0;0;0;0;0;8,281471;81033;11,30261;3,218876;1;0;0;0;1;0;0;0;0;0;1703;0;0,142667;0,08;0,98;0,62;0,31;-1,171183;-2,525729;38,00316;40,6145;2,611385;1;1;0;1;0;0;0;686;0;0;0;0;0;0;0;1;1
30;Eyl;4;2017;4500;265;2017m4;30;0;0;0;0;0;0;0;0;8,411833;81033;11,30261;3,401197;0;1;0;0;0;1;0;0;0;0;1703;24,347;0,143667;0,3;0,75;0,62;0,41;-0,8915981;-1,203973;38,00316;43,7553;5,752106;1;1;0;1;0;0;0;687;0;0;0;0;0;0;0;1;1
30;Eyl;5;2017;8320;450,3;2017m5;44;0;0;0;0;0;0;0;0;9,026418;81033;11,30261;3,78419;0;0;0;0;0;0;0;0;0;0;1703;25,831;0,152667;0,42;0,8;0,61;0,51;-0,6733446;-0,8675006;38,00316;38,6155;0,6123123;2;1;0;1;0;0;0;688;0;0;0;0;0;0;0;1;1
30;Eyl;6;2017;10197,5;561,85;2017m6;53;0;0;0;0;0;0;0;0;9,229897;81033;11,30261;3,970292;0;0;0;0;0;0;0;0;0;0;1703;0,7;0,167;0,46;0,95;0,61;0,59;-0,5276328;-0,7765288;38,00316;37,2207;-0,7825089;2;1;0;1;0;0;0;689;0;0;0;0;0;0;0;1;1
30;Eyl;7;2017;21650;935;2017m7;26;0;0;0;0;0;0;0;0;9,98276;81033;11,30261;3,258096;0;0;0;0;0;0;0;0;0;0;1703;0,022;0,140667;0,46;0,78;0,59;0,54;-0,6161861;-0,7765288;38,00316;34,946;-3,057167;2;1;0;1;0;0;0;690;0;0;0;0;0;0;0;1;1
30;Eyl;8;2017;9360;430,1;2017m8;28;0;0;0;0;0;0;0;0;9,1442;81033;11,30261;3,332205;0;0;0;0;0;0;0;0;0;0;1703;0,989;0,135333;0,7;0,53;0,56;0,66;-0,4155154;-0,356675;38,00316;37,6527;-0,3504219;2;1;0;1;0;0;0;691;0;0;0;0;0;0;0;1;1
30;Eyl;9;2017;3350;180,99;2017m9;16;0;0;0;0;0;0;0;0;8,116715;81033;11,30261;2,772589;0;0;0;0;0;0;0;0;0;0;1703;1,263;0,134333;0,82;0,55;0,54;0,75;-0,2876821;-0,198451;38,00316;39,6594;1,656212;3;0;0;1;0;0;0;692;0;0;0;0;0;0;0;1;1
30;Eyl;10;2017;5080;271,8;2017m10;24;0;0;0;0;0;0;0;0;8,533067;81033;11,30261;3,178054;0;0;0;0;0;0;0;0;0;0;1703;23,902;0,15;0,5;0,83;0,56;0,58;-0,5447272;-0,6931472;38,00316;38,7661;0,7629738;2;1;0;1;0;0;0;693;0;0;0;0;0;0;0;1;1
30;Eyl;11;2017;4350;232,5;2017m11;20;0;0;0;0;0;0;0;0;8,377932;81033;11,30261;2,995732;0;0;0;0;0;0;0;0;0;0;1703;4,866;0,176333;0,27;0,99;0,61;0,45;-0,7985078;-1,309333;38,00316;39,1256;1,122452;1;1;0;1;0;0;0;694;0;0;0;0;0;0;0;1;1
30;Eyl;12;2017;6250;273,5;2017m12;25;0;0;0;0;0;0;0;0;8,740337;81033;11,30261;3,218876;0;0;0;0;0;0;0;0;0;0;1703;0;0,162333;0,26;0,86;0,59;0,41;-0,8915981;-1,347074;38,00316;36,1631;-1,840103;1;1;0;1;0;0;0;695;0;0;0;0;0;0;0;1;1
30;Eyl;1;2018;7213;335,64;2018m1;18;0;0;0;0;0;0;0;0;8,88364;92352;11,43336;2,890372;0;0;0;0;0;0;0;0;0;0;1703;0;0,147333;0,28;0,83;0,6;0,42;-0,8675006;-1,272966;38,00316;34,7301;-3,273083;1;1;0;1;0;0;0;696;0;0;0;0;0;0;0;1;1
30;Eyl;2;2018;5150;225;2018m2;15;0;0;0;0;0;0;0;0;8,546752;92352;11,43336;2,70805;0;0;0;0;0;0;0;0;0;0;1703;0;0,141;0,29;1;0,62;0,47;-0,7550226;-1,237874;38,00316;36,7208;-1,282398;1;1;0;1;0;0;0;697;0;0;0;0;0;0;0;1;1
30;Eyl;3;2018;2850;156,99;2018m3;27;0;0;0;0;0;0;0;0;7,955074;92352;11,43336;3,295837;0;0;0;0;0;0;0;0;0;0;1703;0,051;0,136333;0,3;1,03;0,63;0,48;-0,7339692;-1,203973;38,00316;39,6641;1,660896;1;1;0;1;0;0;0;698;0;0;0;0;0;0;0;1;1
30;Eyl;4;2018;5300;288,003;2018m4;26;0;0;0;0;0;0;0;0;8,575462;92352;11,43336;3,258096;0;0;0;0;0;0;0;0;0;0;1703;47,03;0,144333;0,81;1,03;0,63;0,87;-0,1392621;-0,210721;38,00316;40,4526;2,44944;3;0;0;1;0;0;0;699;0;0;0;0;0;0;0;1;1
30;Eyl;5;2018;6700;348;2018m5;37;0;0;0;0;0;0;0;0;8,809863;92352;11,43336;3,610918;0;0;0;0;0;0;0;0;0;0;1703;131,889;0,174;2,38;1,28;0,62;2,1;0,7419373;0,8671005;38,00316;36,8807;-1,122505;4;0;1;1;0;0;0;700;0;0;0;0;0;0;0;1;1
30;Eyl;6;2018;5088;253;2018m6;40;0;0;0;0;0;0;0;0;8,53464;92352;11,43336;3,688879;0;0;0;0;0;0;0;0;0;0;1703;1,588;0,164667;2,63;1,33;0,61;2,3;0,8329091;0,9669839;38,00316;35,5148;-2,488316;4;0;1;1;0;0;0;701;0;0;0;0;0;0;0;1;1
30;Eyl;7;2018;7850;385;2018m7;23;0;0;0;0;0;0;0;0;8,968268;92352;11,43336;3,135494;0;0;0;0;0;0;0;0;0;0;1703;0,14;0,141333;2,13;1,33;0,59;1,93;0,65752;0,7561221;38,00316;34,4128;-3,590355;4;0;1;1;0;0;0;702;0;0;0;0;0;0;0;1;1
30;Eyl;8;2018;3850;188;2018m8;20;0;0;0;0;0;0;0;0;8,255829;92352;11,43336;2,995732;0;0;0;0;0;0;0;0;0;0;1703;0,263;0,134;1,59;1,37;0,57;1,54;0,4317824;0,463734;38,00316;35,3328;-2,670383;4;0;1;1;0;0;0;703;0;0;0;0;0;0;0;1;1
30;Eyl;9;2018;7750;411,3;2018m9;27;0;1;1;0;0;0;0;0;8,955448;92352;11,43336;3,295837;0;0;0;0;0;0;0;0;0;0;1703;7,068;0,137333;2,2;1,19;0,56;1,94;0,662688;0,7884574;38,00316;40,0034;2,00021;4;0;1;1;0;0;0;704;1;0;0;0;0;1;0;1;1
30;Eyl;10;2018;3680;199,8;2018m10;22;0;0;0;0;0;0;0;0;8,210668;92352;11,43336;3,091043;1;0;0;0;1;0;0;0;0;0;1703;75,559;0,161333;2,31;1,16;0,58;2,02;0,7030975;0,8372475;38,00316;39,1957;1,192528;4;0;1;1;0;0;0;705;0;0;0;0;0;0;0;1;1
30;Eyl;11;2018;3822;198,6;2018m11;17;0;0;0;0;0;0;0;0;8,248529;92352;11,43336;2,833213;0;1;0;0;0;1;0;0;0;0;1703;1,19;0,183667;1,16;1,1;0,62;1,14;0,1310282;0,14842;38,00316;38,4747;0,47155;4;0;1;1;0;0;0;706;0;0;0;0;0;0;0;1;1
30;Eyl;12;2018;8280;338,3;2018m12;25;0;0;0;0;0;0;0;0;9,021598;92352;11,43336;3,218876;0;0;0;0;0;0;0;0;0;0;1703;3,595;0,167;0,93;0,93;0,61;0,93;-0,0725707;-0,0725707;38,00316;35,8127;-2,190464;3;0;0;1;0;0;0;707;0;0;0;0;0;0;0;1;1
30;Eyl;1;2019;3790;219,4;2019m1;19;0;0;0;0;0;0;0;0;8,240121;92352;11,43336;2,944439;0;0;0;0;0;0;0;0;0;0;1703;0,575;0,151333;1,01;0,89;0,62;0,98;-0,0202027;0,0099503;38,00316;34,2573;-3,745888;4;0;0;1;0;0;0;708;0;0;0;0;0;0;0;1;1
30;Eyl;2;2019;5250;288;2019m2;24;0;0;0;0;0;0;0;0;8,565984;92352;11,43336;3,178054;0;0;0;0;0;0;0;0;0;0;1703;0;0,145333;1,33;1,01;0,64;1,25;0,2231435;0,285179;38,00316;36,9924;-1,010784;4;0;1;1;0;0;0;709;0;0;0;0;0;0;0;1;1
30;Eyl;3;2019;5369;273,14;2019m3;23;0;0;0;0;0;0;0;0;8,588397;92352;11,43336;3,135494;0;0;0;0;0;0;0;0;0;0;1703;0;0,14;1,05;1,06;0,65;1,05;0,0487901;0,0487901;38,00316;39,4729;1,469711;4;0;1;1;0;0;0;710;0;0;0;0;0;0;0;1;1
30;Eyl;4;2019;2920;162,199;2019m4;21;0;0;0;0;0;0;0;0;7,979339;92352;11,43336;3,044523;0;0;0;0;0;0;0;0;0;0;1703;0;0,142333;0,11;1,02;0,64;0,34;-1,07881;-2,207275;38,00316;41,9268;3,92363;1;1;0;1;0;0;0;711;0;0;0;0;0;0;0;1;1
30;Eyl;5;2019;4450;214,5;2019m5;34;0;0;0;0;0;0;0;0;8,40066;92352;11,43336;3,526361;0;0;0;0;0;0;0;0;0;0;1703;101,555;0,155667;1,17;0,82;0,62;1,09;0,0861777;0,1570037;38,00316;40,2068;2,20364;4;0;1;1;0;0;0;712;0;0;0;0;0;0;0;1;1
30;Eyl;6;2019;6185;319,65;2019m6;27;0;0;0;0;0;0;0;0;8,729882;92352;11,43336;3,295837;0;0;0;0;0;0;0;0;0;0;1703;8,901;0,174333;1,65;0,86;0,87;1,45;0,3715636;0,5007753;38,00316;35,1392;-2,863976;4;0;1;1;0;0;0;713;0;0;0;0;0;0;0;1;1
30;Eyl;7;2019;4935;268,9;2019m7;26;0;0;0;0;0;0;0;0;8,504107;92352;11,43336;3,258096;0;0;0;0;0;0;0;0;0;0;1703;2,516;0,16;1,92;1,02;1,04;1,7;0,5306283;0,6523252;38,00316;35,2417;-2,761497;4;0;1;1;0;0;0;714;0;0;0;0;0;0;0;1;1
30;Eyl;8;2019;2300;132;2019m8;15;0;0;0;0;0;0;0;0;7,740664;92352;11,43336;2,70805;0;0;0;0;0;0;0;0;0;0;1703;1,774;0,144333;2,06;1,02;1,17;1,8;0,5877866;0,722706;38,00316;36,9772;-1,025974;4;0;1;1;0;0;0;715;0;0;0;0;0;0;0;1;1
30;Eyl;9;2019;3850;216;2019m9;19;0;0;0;0;0;0;0;0;8,255829;92352;11,43336;2,944439;0;0;0;0;0;0;0;0;0;0;1703;0,105;0,14;1,68;1,03;0,98;1,51;0,4121096;0,5187938;38,00316;39,1367;1,133507;4;0;1;1;0;0;0;716;0;0;0;0;0;0;0;1;1
30;Eyl;10;2019;2960;170,6;2019m10;24;0;0;0;0;0;0;0;0;7,992945;92352;11,43336;3,178054;0;0;0;0;0;0;0;0;0;0;1703;192,26;0,162;3,25;1,04;0,85;2,7;0,9932518;1,178655;38,00316;39,5856;1,58247;4;0;1;1;0;0;0;717;0;0;0;0;0;0;0;1;1
30;Eyl;11;2019;1500;86;2019m11;11;0;0;0;0;0;0;0;0;7,313221;92352;11,43336;2,397895;0;0;0;0;0;0;0;0;0;0;1703;96,209;0,201667;3,88;1,09;0,93;3,18;1,156881;1,355835;38,00316;37,2303;-0,7729034;4;0;1;1;0;0;0;718;0;0;0;0;0;0;0;1;1
30;Eyl;12;2019;6180;330,2;2019m12;33;1;1;0;0;0;0;0;1;8,729074;92352;11,43336;3,496508;0;0;0;0;0;0;0;0;0;0;1703;36,702;0,2323;4,71;1,18;1,18;3,83;1,342865;1,549688;38,00316;33,2983;-4,704865;4;0;1;1;0;0;0;719;1;0;0;0;0;1;0;1;1
30;Eyl;1;2020;3600;201,001;2020m1;29;0;0;0;0;0;0;0;0;8,188689;68592;11,13593;3,367296;1;0;0;0;0;0;0;0;1;0;1703;0;0,225667;4,35;1,35;1,44;3,6;1,280934;1,470176;38,00316;33,7361;-4,267082;4;0;1;1;0;0;0;720;0;0;0;0;0;0;0;1;1
30;Eyl;2;2020;2920;169,8;2020m2;17;0;0;0;0;0;0;0;0;7,979339;68592;11,13593;2,833213;0;1;0;0;0;0;0;0;0;1;1703;0;0,195667;3,82;1,32;1,55;3,19;1,160021;1,34025;38,00316;35,9627;-2,040504;4;0;1;1;0;0;0;721;0;0;0;0;0;0;0;1;1
30;Eyl;3;2020;3750;207;2020m3;26;0;0;0;0;0;0;0;0;8,229511;68592;11,13593;3,258096;0;0;0;0;0;0;0;0;0;0;1703;48,842;0,177333;4,61;1,08;1,62;3,73;1,316408;1,528228;38,00316;43,4657;5,462494;4;0;1;1;0;0;0;722;0;0;0;0;0;0;0;1;1
30;Eyl;4;2020;5000;259;2020m4;35;0;0;0;0;0;0;0;0;8,517193;68592;11,13593;3,555348;0;0;0;0;0;0;0;0;0;0;1703;29,236;0,185;3,73;1,09;1,65;3,07;1,121678;1,316408;38,00316;40,7716;2,768482;4;0;1;1;0;0;0;723;0;0;0;0;0;0;0;1;1
30;Eyl;5;2020;6333;317,65;2020m5;47;0;0;0;0;0;0;0;0;8,75353;68592;11,13593;3,850147;0;0;0;0;0;0;0;0;0;0;1703;42,63;0,249667;2,1;1,04;1,71;1,84;0,6097656;0,7419373;38,00316;40,0149;2,011757;4;0;1;1;0;0;0;724;0;0;0;0;0;0;0;1;1
30;Eyl;6;2020;4450;252;2020m6;30;0;0;0;0;0;0;0;0;8,40066;68592;11,13593;3,401197;0;0;0;0;0;0;0;0;0;0;1703;0,625;0,185667;1,46;0,74;1,62;1,28;0,2468601;0,3784365;38,00316;39,5369;1,533768;4;0;1;1;0;0;0;725;0;0;0;0;0;0;0;1;1
30;Eyl;7;2020;6420;356,3;2020m7;42;0;0;0;0;0;0;0;0;8,767174;68592;11,13593;3,73767;0;0;0;0;0;0;0;0;0;0;1703;5,186;0,151667;1,51;0,44;1,48;1,25;0,2231435;0,4121096;38,00316;38,8254;0,8222504;4;0;1;1;0;0;0;726;0;0;0;0;0;0;0;1;1
30;Eyl;8;2020;3150;177,5;2020m8;20;0;0;0;0;0;0;0;0;8,055158;68592;11,13593;2,995732;0;0;0;0;0;0;0;0;0;0;1703;5,388;0,154;2,03;0,61;1,39;1,68;0,5187938;0,7080358;38,00316;36,7972;-1,205917;4;0;1;1;0;0;0;727;0;0;0;0;0;0;0;1;1
30;Eyl;9;2020;2250;117;2020m9;17;0;0;0;0;0;0;0;0;7,718686;68592;11,13593;2,833213;0;0;0;0;0;0;0;0;0;0;1703;4,459;0,152;1,5;0,86;1,32;1,34;0,2926696;0,4054651;38,00316;39,4827;1,479572;4;0;1;1;0;0;0;728;0;0;0;0;0;0;0;1;1
30;Eyl;10;2020;3400;180,5;2020m10;26;0;0;0;0;0;0;0;0;8,131531;68592;11,13593;3,258096;0;0;0;0;0;0;0;0;0;0;1703;43,846;0,220333;1,12;0,62;1,41;1;0;0,1133287;38,00316;42,7567;4,753586;4;0;0;1;0;0;0;729;0;0;0;0;0;0;0;1;1
30;Eyl;11;2020;3200;183;2020m11;20;0;0;0;0;0;0;0;0;8,070906;68592;11,13593;2,995732;0;0;0;0;0;0;0;0;0;0;1703;14,107;0,2;0,82;0,44;1,42;0,72;-0,328504;-0,198451;38,00316;39,6398;1,636662;3;0;0;1;0;0;0;730;0;0;0;0;0;0;0;1;1
30;Eyl;12;2020;3600;205,5;2020m12;23;0;0;0;0;0;0;0;0;8,188689;68592;11,13593;3,135494;0;0;0;0;0;0;0;0;0;0;1703;7,198;0,183;0,6;0,51;1,38;0,58;-0,5447272;-0,5108256;38,00316;36,0598;-1,943325;2;1;0;1;0;0;0;731;0;0;0;0;0;0;0;1;1
30;Eyl;1;2021;4984,75;285,235;2021m1;28;0;0;0;0;0;0;0;0;8,514138;68592;11,13593;3,332205;0;0;0;0;0;0;0;0;0;0;1703;2,15332;0,192333;0,89;0,77;1,44;0,86;-0,1508229;-0,1165338;38,00316;34,6746;-3,328548;3;0;0;1;0;0;0;732;0;0;0;0;0;0;0;1;1
30;Eyl;2;2021;2800;161;2021m2;21;0;0;0;0;0;0;0;0;7,937375;68592;11,13593;3,044523;0;0;0;0;0;0;0;0;0;0;1703;0,276114;0,167667;1,1;0,91;1,5;1,05;0,0487901;0,0953102;38,00316;36,6641;-1,339062;4;0;1;1;0;0;0;733;0;0;0;0;0;0;0;1;1
30;Eyl;3;2021;3795;213,2;2021m3;25;0;0;0;0;0;0;0;0;8,24144;68592;11,13593;3,218876;0;0;0;0;0;0;0;0;0;0;1703;4,05365;0,159333;1,15;0,95;1,53;1,1;0,0953102;0,1397619;38,00316;38,8934;0,890274;4;0;1;1;0;0;0;734;0;0;0;0;0;0;0;1;1
30;Eyl;4;2021;9541;478,442;2021m4;43;0;0;0;0;0;0;0;0;9,163354;68592;11,13593;3,7612;0;0;0;0;0;0;0;0;0;0;1703;20,9973;0,153667;0,94;1,01;1,25;0,96;-0,040822;-0,0618754;38,00316;41,5759;3,572777;3;0;0;1;0;0;0;735;0;0;0;0;0;0;0;1;1
30;Eyl;5;2021;5400;261,496;2021m5;35;0;0;0;0;0;0;0;0;8,594153;68592;11,13593;3,555348;0;0;0;0;0;0;0;0;0;0;1703;47,809;0,210667;1,14;0,86;1,26;1,07;0,0676587;0,1310282;38,00316;38,7019;0,6987801;4;0;1;1;0;0;0;736;0;0;0;0;0;0;0;1;1
30;Eyl;6;2021;4800;248,5;2021m6;21;0;0;0;0;0;0;0;0;8,476371;68592;11,13593;3,044523;0;0;0;0;0;0;0;0;0;0;1703;1,25633;0,171659;1,16;0,61;1,22;1,02;0,0198026;0,14842;38,00316;37,358;-0,6451797;4;0;1;1;0;0;0;737;0;0;0;0;0;0;0;1;1
30;Eyl;7;2021;5140;238,7;2021m7;22;0;0;0;0;0;0;0;0;8,544808;68592;11,13593;3,091043;0;0;0;0;0;0;0;0;0;0;1703;0;0,144667;0,92;0,58;1,14;0,83;-0,1863296;-0,0833816;38,00316;36,5173;-1,485836;3;0;0;1;0;0;0;738;0;0;0;0;0;0;0;1;1
30;Eyl;8;2021;5851;247,53;2021m8;17;0;0;0;0;0;0;0;0;8,674368;68592;11,13593;2,833213;0;0;0;0;0;0;0;0;0;0;1703;0,6;0,146;0,69;0,57;1,08;0,66;-0,4155154;-0,3710637;38,00316;37,1856;-0,8176041;2;1;0;1;0;0;0;739;0;0;0;0;0;0;0;1;1
30;Eyl;9;2021;2042;119,02;2021m9;14;0;0;0;0;0;0;0;0;7,621685;68592;11,13593;2,639057;0;0;0;0;0;0;0;0;0;0;1703;3,75;0,145333;0,91;0,56;1,04;0,82;-0,198451;-0,0943106;38,00316;39,4984;1,495232;3;0;0;1;0;0;0;740;0;0;0;0;0;0;0;1;1
30;Eyl;10;2021;2100;116;2021m10;16;0;0;0;0;0;0;0;0;7,649693;68592;11,13593;2,772589;0;0;0;0;0;0;0;0;0;0;1703;22,14;0,16;0,85;0,55;1,08;0,77;-0,2613648;-0,1625189;38,00316;40,29;2,286839;3;0;0;1;0;0;0;741;0;0;0;0;0;0;0;1;1
30;Eyl;11;2021;1300;74;2021m11;11;0;0;0;0;0;0;0;0;7,17012;68592;11,13593;2,397895;0;0;0;0;0;0;0;0;0;0;1703;3,11;0,17;0,38;0,52;0,89;0,41;-0,8915981;-0,967584;38,00316;40,57;2,566837;1;1;0;1;0;0;0;742;0;0;0;0;0;0;0;1;1
30;Eyl;12;2021;5750;219;2021m12;12;0;0;0;0;0;0;0;0;8,656955;68592;11,13593;2,484907;0;0;0;0;0;0;0;0;0;0;1703;1;0,19;0,26;0,55;0,89;0,33;-1,108663;-1,347074;38,00316;36,53;-1,473164;1;1;0;1;0;0;0;743;0;0;0;0;0;0;0;1;1
31;Gaalkacyo;1;2017;1,40E+06;71712,9;2017m1;5759;0;5;4;0;0;0;0;1;14,13955;171436;12,05197;8,658519;;;;;;;;;;;1801;0;0,170667;0,14;0,62;0,58;0,26;-1,347074;-1,966113;38,76754;38,9743;0,2067451;1;1;0;1;0;0;0;684;1;0;1;0;0;5;1;1;1
31;Gaalkacyo;2;2017;1,30E+06;65264,7;2017m2;5250;15;11;3;0;0;0;2;6;14,05194;171436;12,05197;8,565984;5;;0;;4;;0;;1;;1801;0;0,162333;0,15;0,65;0,57;0,28;-1,272966;-1,89712;38,76754;39,909;1,141426;1;1;0;1;1;1;1;685;1;0;0;1;1;11;1;1;1
31;Gaalkacyo;3;2017;1,80E+06;89509,1;2017m3;7054;2;4;0;1;0;0;0;3;14,3988;171436;12,05197;8,86135;11;5;0;0;3;4;2;0;6;1;1801;0;0,160667;0,13;0,63;0,58;0,25;-1,386294;-2,040221;38,76754;42,5672;3,799671;1;1;0;1;0;0;0;686;1;0;0;0;1;4;1;1;1
31;Gaalkacyo;4;2017;1,60E+06;83151,9;2017m4;6670;7;11;4;0;0;0;0;7;14,31099;171436;12,05197;8,805375;4;11;1;0;0;3;0;2;3;6;1801;8,092;0,166333;0,14;0,55;0,63;0,25;-1,386294;-1,966113;38,76754;42,7678;4,000271;1;1;0;1;1;1;0;687;1;0;1;0;1;11;1;1;1
31;Gaalkacyo;5;2017;1,70E+06;83431,7;2017m5;7106;18;10;4;0;0;0;0;6;14,34398;171436;12,05197;8,868694;11;4;0;1;4;0;0;0;7;3;1801;30,256;0,18;0,34;0,57;0,64;0,4;-0,9162907;-1,07881;38,76754;38,0233;-0,7442093;1;1;0;1;1;1;0;688;1;0;1;0;1;10;1;1;1
31;Gaalkacyo;6;2017;1,50E+06;73065,6;2017m6;7705;11;9;5;0;0;0;1;3;14,24463;171436;12,05197;8,949625;10;11;0;0;4;4;0;0;6;7;1801;0,57;0,204333;0,36;0,55;0,93;0,41;-0,8915981;-1,021651;38,76754;37,1494;-1,618141;1;1;0;1;1;1;1;689;1;0;1;1;1;9;1;1;1
31;Gaalkacyo;7;2017;1,40E+06;67775,3;2017m7;5349;13;16;7;3;2;0;1;3;14,15187;171436;12,05197;8,584665;9;10;0;0;5;4;1;0;3;6;1801;0,249;0,175667;0,36;0,55;1,07;0,41;-0,8915981;-1,021651;38,76754;35,6271;-3,140488;1;1;0;1;1;1;1;690;1;1;1;1;1;14;1;1;1
31;Gaalkacyo;8;2017;1,60E+06;77478,6;2017m8;6364;23;10;3;2;0;0;0;5;14,28339;171436;12,05197;8,758412;16;9;3;0;7;5;1;1;3;3;1801;17,299;0,157667;0,65;0,56;1,15;0,63;-0,4620355;-0,4307829;38,76754;38,2541;-0,5134811;2;1;0;1;1;1;0;691;1;0;0;0;1;10;1;1;1
31;Gaalkacyo;9;2017;1,30E+06;61601;2017m9;5111;22;14;3;0;1;0;0;10;14,04637;171436;12,05197;8,53915;10;16;2;3;3;7;0;1;5;3;1801;0,428;0,160667;0,71;0,59;0,96;0,68;-0,3856625;-0,3424903;38,76754;40,8305;2,063004;2;1;0;1;1;1;0;692;1;0;0;0;1;13;1;1;1
31;Gaalkacyo;10;2017;1,50E+06;72583,7;2017m10;5850;26;13;7;2;2;0;0;2;14,21972;171436;12,05197;8,674197;14;10;0;2;3;3;0;0;10;5;1801;41,498;0,172667;0,74;0,59;0,82;0,7;-0,356675;-0,3011051;38,76754;40,0087;1,241184;2;1;0;1;1;1;0;693;1;0;1;0;0;11;1;1;1
31;Gaalkacyo;11;2017;1,40E+06;68114,7;2017m11;5401;5;3;1;1;0;0;0;1;14,16351;171436;12,05197;8,594339;13;14;2;0;7;3;0;0;2;10;1801;12,356;0,210667;0,51;0,82;0,63;0,59;-0,5276328;-0,6733446;38,76754;38,9883;0,2207756;2;1;0;1;0;0;0;694;1;0;0;0;0;3;1;1;1
31;Gaalkacyo;12;2017;1,40E+06;70903,1;2017m12;5830;14;8;3;1;0;0;0;4;14,15264;171436;12,05197;8,670773;3;13;1;2;1;7;0;0;1;2;1801;0;0,214333;0,51;1,05;0,9;0,64;-0,4462871;-0,6733446;38,76754;38,6054;-0,1621056;2;1;0;1;1;1;0;695;1;0;0;0;1;8;1;1;1
31;Gaalkacyo;1;2018;1,50E+06;70818,8;2018m1;5490;0;2;0;0;0;1;0;1;14,24041;420293;12,94871;8,610683;8;3;1;1;3;1;0;0;4;1;1801;0;0,171667;0,56;1,25;1,08;0,74;-0,3011051;-0,5798185;38,76754;37,5824;-1,185192;2;1;0;1;0;0;0;696;1;0;0;0;0;1;0;1;1
31;Gaalkacyo;2;2018;1,40E+06;65587,4;2018m2;5000;5;7;3;1;0;0;0;3;14,1221;420293;12,94871;8,517193;2;8;0;1;0;3;0;0;1;4;1801;0;0,164667;0,49;1,13;0,88;0,65;-0,4307829;-0,7133499;38,76754;39,8245;1,056999;2;1;0;1;0;0;0;697;1;0;0;0;1;7;1;1;1
31;Gaalkacyo;3;2018;1,70E+06;80030,5;2018m3;6161;2;3;2;1;0;0;0;0;14,31987;420293;12,94871;8,725994;7;2;1;0;3;0;0;0;3;1;1801;1,646;0,163;0,53;1,21;0,63;0,7;-0,356675;-0,6348783;38,76754;41,1927;2,425152;2;1;0;1;0;0;0;698;1;0;0;0;0;3;1;1;1
31;Gaalkacyo;4;2018;1,50E+06;72273;2018m4;5384;12;9;2;1;0;0;1;5;14,20926;420293;12,94871;8,591187;3;7;1;1;2;3;0;0;0;3;1801;82,072;0,183333;1,46;1,44;0,68;1,46;0,3784365;0,3784365;38,76754;37,2037;-1,563801;4;0;1;1;1;1;1;699;1;0;0;1;1;9;1;1;1
31;Gaalkacyo;5;2018;1,70E+06;82198,6;2018m5;7205;3;2;1;0;0;0;0;1;14,34917;420293;12,94871;8,88253;9;3;1;1;2;2;1;0;5;0;1801;106,826;0,262;2,61;1,77;1,03;2,4;0,8754688;0,9593502;38,76754;34,2049;-4,56266;4;0;1;1;0;0;0;700;1;0;0;0;0;2;0;1;1
